transaction_id,timestamp,user_id,device_id,ip_id,merchant_id,amount,label
tx_005484,2025-02-27 03:00:00,u_01333,d_1061,ip_0373,m_0192,885.44,0
tx_005485,2025-02-27 03:15:00,u_00437,d_1469,ip_0452,m_0049,491.24,0
tx_005486,2025-02-27 03:30:00,u_00532,d_1183,ip_1380,m_0167,49.26,0
tx_005487,2025-02-27 03:45:00,u_01912,d_1639,ip_1278,m_0265,113.44,0
tx_005488,2025-02-27 04:00:00,u_02152,d_0398,ip_1885,m_0245,143.93,0
tx_005489,2025-02-27 04:15:00,u_00901,d_1416,ip_1856,m_0136,145.69,0
tx_005490,2025-02-27 04:30:00,u_01184,d_1254,ip_1789,m_0017,217.23,0
tx_005491,2025-02-27 04:45:00,u_01956,d_1049,ip_0173,m_0190,105.2,0
tx_005492,2025-02-27 05:00:00,u_00442,d_0006,ip_1530,m_0154,59.4,0
tx_005493,2025-02-27 05:15:00,u_00515,d_0974,ip_1871,m_0276,384.44,0
tx_005494,2025-02-27 05:30:00,u_01936,d_1545,ip_2161,m_0165,48.25,0
tx_005495,2025-02-27 05:45:00,u_00466,d_1160,ip_0754,m_0221,66.55,0
tx_005496,2025-02-27 06:00:00,u_01927,d_0009,ip_1708,m_0158,47.95,0
tx_005497,2025-02-27 06:15:00,u_01242,d_0518,ip_0893,m_0162,273.75,0
tx_005498,2025-02-27 06:30:00,u_02475,d_1024,ip_0353,m_0095,165.09,0
tx_005499,2025-02-27 06:45:00,u_00082,d_1461,ip_0747,m_0120,359.07,0
tx_005500,2025-02-27 07:00:00,u_02364,d_0800,ip_0552,m_0088,67.68,0
tx_005501,2025-02-27 07:15:00,u_00563,d_1542,ip_2005,m_0138,42.39,0
tx_005502,2025-02-27 07:30:00,u_00087,d_1432,ip_0386,m_0285,95.21,0
tx_005503,2025-02-27 07:45:00,u_01810,d_0480,ip_0287,m_0102,123.66,0
tx_005504,2025-02-27 08:00:00,u_01331,d_0350,ip_1275,m_0138,182.93,0
tx_005505,2025-02-27 08:15:00,u_02093,d_1625,ip_1263,m_0283,27.59,0
tx_005506,2025-02-27 08:30:00,u_00270,d_1060,ip_1234,m_0045,239.54,0
tx_005507,2025-02-27 08:45:00,u_00201,d_1527,ip_0325,m_0075,60.69,0
tx_005508,2025-02-27 09:00:00,u_01418,d_1659,ip_1096,m_0147,77.68,0
tx_005509,2025-02-27 09:15:00,u_02205,d_0764,ip_2042,m_0122,479.96,0
tx_005510,2025-02-27 09:30:00,u_01014,d_0082,ip_0197,m_0102,16.72,0
tx_005511,2025-02-27 09:45:00,u_01993,d_1636,ip_1755,m_0233,204.9,0
tx_005512,2025-02-27 10:00:00,u_02265,d_1050,ip_0276,m_0149,204.12,0
tx_005513,2025-02-27 10:15:00,u_02174,d_0216,ip_0514,m_0109,65.45,0
tx_005514,2025-02-27 10:30:00,u_01271,d_0953,ip_1975,m_0143,94.92,0
tx_005515,2025-02-27 10:45:00,u_01746,d_0050,ip_0655,m_0265,503.23,0
tx_005516,2025-02-27 11:00:00,u_01314,d_0521,ip_1149,m_0295,1056.72,0
tx_005517,2025-02-27 11:15:00,u_01685,d_0626,ip_0839,m_0072,430.4,0
tx_005518,2025-02-27 11:30:00,u_01417,d_0817,ip_1351,m_0012,978.35,0
tx_005519,2025-02-27 11:45:00,u_01312,d_1017,ip_0891,m_0009,74.34,0
tx_005520,2025-02-27 12:00:00,u_01092,d_1510,ip_0976,m_0133,30.57,0
tx_005521,2025-02-27 12:15:00,u_01631,d_0632,ip_1798,m_0188,140.81,0
tx_005522,2025-02-27 12:30:00,u_01877,d_1323,ip_1219,m_0015,331.91,0
tx_005523,2025-02-27 12:45:00,u_02297,d_1695,ip_1241,m_0152,23.23,0
tx_005524,2025-02-27 13:00:00,u_01533,d_1347,ip_1772,m_0119,58.76,0
tx_005525,2025-02-27 13:15:00,u_00251,d_0458,ip_0941,m_0279,65.67,0
tx_005526,2025-02-27 13:30:00,u_01468,d_1219,ip_1811,m_0181,212.0,0
tx_005527,2025-02-27 13:45:00,u_00789,d_0506,ip_1582,m_0126,186.35,0
tx_005528,2025-02-27 14:00:00,ring_u_16_14,ring_d_16,ring_ip_16,ring_m_0,974.46,1
tx_005529,2025-02-27 14:15:00,u_00181,d_1142,ip_1007,m_0040,177.65,0
tx_005530,2025-02-27 14:30:00,ring_u_18_3,ring_d_18,ring_ip_18,ring_m_2,134.34,1
tx_005531,2025-02-27 14:45:00,u_02362,d_0006,ip_0282,m_0098,96.89,0
tx_005532,2025-02-27 15:00:00,u_01263,d_1506,ip_0244,m_0054,41.9,0
tx_005533,2025-02-27 15:15:00,u_01113,d_1309,ip_0236,m_0117,127.71,0
tx_005534,2025-02-27 15:30:00,u_00221,d_0221,ip_1392,m_0191,66.65,0
tx_005535,2025-02-27 15:45:00,u_01688,d_0679,ip_0717,m_0174,296.0,0
tx_005536,2025-02-27 16:00:00,u_00138,d_0471,ip_0635,m_0289,144.58,0
tx_005537,2025-02-27 16:15:00,u_02102,d_1759,ip_1326,m_0082,118.3,0
tx_005538,2025-02-27 16:30:00,u_02041,d_1695,ip_0876,m_0209,869.68,0
tx_005539,2025-02-27 16:45:00,u_02477,d_1244,ip_0296,m_0165,217.74,0
tx_005540,2025-02-27 17:00:00,u_00710,d_0793,ip_1226,m_0262,102.7,0
tx_005541,2025-02-27 17:15:00,u_00404,d_0093,ip_1210,m_0272,82.79,0
tx_005542,2025-02-27 17:30:00,u_00748,d_0444,ip_0307,m_0212,45.55,0
tx_005543,2025-02-27 17:45:00,u_01998,d_0166,ip_0593,m_0127,138.95,0
tx_005544,2025-02-27 18:00:00,u_00547,d_1421,ip_0521,m_0160,201.87,0
tx_005545,2025-02-27 18:15:00,u_02218,d_0158,ip_1529,m_0195,21.88,0
tx_005546,2025-02-27 18:30:00,u_00385,d_1219,ip_0548,m_0241,37.94,0
tx_005547,2025-02-27 18:45:00,u_00122,d_1714,ip_0062,m_0068,88.58,0
tx_005548,2025-02-27 19:00:00,u_00548,d_0554,ip_0586,m_0261,49.49,0
tx_005549,2025-02-27 19:15:00,u_01885,d_1231,ip_1031,m_0240,154.97,0
tx_005550,2025-02-27 19:30:00,u_01505,d_1582,ip_1692,m_0026,178.07,0
tx_005551,2025-02-27 19:45:00,u_00886,d_0769,ip_0114,m_0080,131.33,0
tx_005552,2025-02-27 20:00:00,u_01640,d_0807,ip_1938,m_0070,257.28,0
tx_005553,2025-02-27 20:15:00,u_01621,d_0360,ip_0727,m_0173,82.69,0
tx_005554,2025-02-27 20:30:00,u_01386,d_0769,ip_0753,m_0062,141.75,0
tx_005555,2025-02-27 20:45:00,u_01285,d_1572,ip_0034,m_0090,54.42,0
tx_005556,2025-02-27 21:00:00,u_00253,d_1194,ip_0607,m_0056,197.28,0
tx_005557,2025-02-27 21:15:00,u_00649,d_0362,ip_1032,m_0020,160.12,0
tx_005558,2025-02-27 21:30:00,u_01319,d_0947,ip_1377,m_0137,44.77,0
tx_005559,2025-02-27 21:45:00,u_00338,d_1272,ip_1687,m_0095,127.1,0
tx_005560,2025-02-27 22:00:00,u_01189,d_0139,ip_1149,m_0151,142.9,0
tx_005561,2025-02-27 22:15:00,u_00292,d_1373,ip_0220,m_0063,196.57,0
tx_005562,2025-02-27 22:30:00,u_01968,d_0362,ip_0861,m_0085,204.0,0
tx_005563,2025-02-27 22:45:00,ring_u_3_16,ring_d_3,ring_ip_3,ring_m_3,71.58,1
tx_005564,2025-02-27 23:00:00,u_00231,d_0749,ip_1407,m_0241,318.51,0
tx_005565,2025-02-27 23:15:00,u_01594,d_0908,ip_1285,m_0079,250.4,0
tx_005566,2025-02-27 23:30:00,u_00551,d_1648,ip_1118,m_0048,71.91,0
tx_005567,2025-02-27 23:45:00,u_00878,d_0401,ip_1110,m_0292,47.34,0
tx_005568,2025-02-28 00:00:00,u_00785,d_0460,ip_2184,m_0204,77.62,0
tx_005569,2025-02-28 00:15:00,ring_u_19_6,ring_d_19,ring_ip_19,ring_m_3,1031.64,1
tx_005570,2025-02-28 00:30:00,u_01904,d_1543,ip_1313,m_0209,182.73,0
tx_005571,2025-02-28 00:45:00,u_01729,d_1737,ip_0738,m_0066,484.71,0
tx_005572,2025-02-28 01:00:00,u_00596,d_0818,ip_1078,m_0128,614.95,0
tx_005573,2025-02-28 01:15:00,ring_u_19_15,ring_d_19,ring_ip_19,ring_m_3,665.93,1
tx_005574,2025-02-28 01:30:00,u_01783,d_1651,ip_1887,m_0216,325.97,0
tx_005575,2025-02-28 01:45:00,u_01347,d_1523,ip_1715,m_0055,161.5,0
tx_005576,2025-02-28 02:00:00,u_01445,d_1226,ip_1457,m_0146,13.52,0
tx_005577,2025-02-28 02:15:00,u_02337,d_0973,ip_1712,m_0250,106.44,0
tx_005578,2025-02-28 02:30:00,u_01134,d_1771,ip_0072,m_0058,95.23,0
tx_005579,2025-02-28 02:45:00,ring_u_23_12,ring_d_23,ring_ip_23,ring_m_7,2203.85,1
tx_005580,2025-02-28 03:00:00,u_01347,d_0652,ip_0534,m_0246,62.12,0
tx_005581,2025-02-28 03:15:00,u_02089,d_1283,ip_1438,m_0262,260.62,0
tx_005582,2025-02-28 03:30:00,ring_u_10_3,ring_d_10,ring_ip_10,ring_m_2,1023.33,1
tx_005583,2025-02-28 03:45:00,u_00187,d_0901,ip_0325,m_0013,34.96,0
tx_005584,2025-02-28 04:00:00,u_01148,d_1537,ip_0424,m_0162,85.44,0
tx_005585,2025-02-28 04:15:00,u_01849,d_0318,ip_1089,m_0089,686.52,0
tx_005586,2025-02-28 04:30:00,u_00559,d_1445,ip_2130,m_0176,124.79,0
tx_005587,2025-02-28 04:45:00,u_02471,d_0742,ip_0005,m_0041,367.19,0
tx_005588,2025-02-28 05:00:00,ring_u_13_15,ring_d_13,ring_ip_13,ring_m_5,535.24,1
tx_005589,2025-02-28 05:15:00,u_02116,d_1142,ip_0425,m_0205,94.8,0
tx_005590,2025-02-28 05:30:00,u_00204,d_0282,ip_0590,m_0193,41.12,0
tx_005591,2025-02-28 05:45:00,u_01449,d_1323,ip_1389,m_0153,46.91,0
tx_005592,2025-02-28 06:00:00,u_01319,d_0101,ip_1603,m_0066,633.76,0
tx_005593,2025-02-28 06:15:00,u_01566,d_0437,ip_1923,m_0281,172.73,0
tx_005594,2025-02-28 06:30:00,u_02125,d_1599,ip_0012,m_0079,26.21,0
tx_005595,2025-02-28 06:45:00,u_00883,d_1576,ip_0107,m_0109,341.71,0
tx_005596,2025-02-28 07:00:00,u_01334,d_0083,ip_1052,m_0277,24.86,0
tx_005597,2025-02-28 07:15:00,u_01698,d_0683,ip_1228,m_0012,64.97,0
tx_005598,2025-02-28 07:30:00,u_01882,d_0169,ip_0573,m_0037,160.98,0
tx_005599,2025-02-28 07:45:00,u_01925,d_0488,ip_1400,m_0228,1845.34,0
tx_005600,2025-02-28 08:00:00,u_00842,d_1741,ip_0583,m_0110,335.63,0
tx_005601,2025-02-28 08:15:00,u_02495,d_0351,ip_2051,m_0173,91.62,0
tx_005602,2025-02-28 08:30:00,u_00024,d_1154,ip_0390,m_0174,152.68,0
tx_005603,2025-02-28 08:45:00,u_01231,d_1447,ip_1441,m_0248,372.3,0
tx_005604,2025-02-28 09:00:00,u_01521,d_1585,ip_1166,m_0186,615.15,0
tx_005605,2025-02-28 09:15:00,u_00153,d_0637,ip_0226,m_0127,115.86,0
tx_005606,2025-02-28 09:30:00,u_01127,d_1254,ip_1330,m_0164,119.27,0
tx_005607,2025-02-28 09:45:00,u_01489,d_0870,ip_0322,m_0221,64.71,0
tx_005608,2025-02-28 10:00:00,u_01519,d_0193,ip_1187,m_0113,288.63,0
tx_005609,2025-02-28 10:15:00,u_00297,d_0401,ip_1398,m_0051,414.04,0
tx_005610,2025-02-28 10:30:00,u_00693,d_1346,ip_0158,m_0145,21.36,0
tx_005611,2025-02-28 10:45:00,u_00611,d_1234,ip_0474,m_0299,99.8,0
tx_005612,2025-02-28 11:00:00,u_01599,d_0937,ip_0650,m_0033,44.1,0
tx_005613,2025-02-28 11:15:00,u_00821,d_1405,ip_2042,m_0052,172.59,0
tx_005614,2025-02-28 11:30:00,u_01428,d_1244,ip_0486,m_0298,43.04,0
tx_005615,2025-02-28 11:45:00,u_01827,d_0610,ip_2025,m_0248,39.64,0
tx_005616,2025-02-28 12:00:00,u_01993,d_0529,ip_1174,m_0035,456.47,0
tx_005617,2025-02-28 12:15:00,u_00459,d_1701,ip_2087,m_0063,125.76,0
tx_005618,2025-02-28 12:30:00,u_02258,d_1749,ip_1828,m_0207,139.78,0
tx_005619,2025-02-28 12:45:00,u_00414,d_0055,ip_0644,m_0234,228.53,0
tx_005620,2025-02-28 13:00:00,u_00054,d_1423,ip_1231,m_0220,391.83,0
tx_005621,2025-02-28 13:15:00,u_00112,d_0239,ip_1577,m_0258,97.65,0
tx_005622,2025-02-28 13:30:00,u_00502,d_1550,ip_0172,m_0152,99.85,0
tx_005623,2025-02-28 13:45:00,u_02183,d_1059,ip_1458,m_0262,100.28,0
tx_005624,2025-02-28 14:00:00,u_00519,d_1237,ip_1011,m_0178,437.69,0
tx_005625,2025-02-28 14:15:00,u_01733,d_1262,ip_0078,m_0142,138.64,0
tx_005626,2025-02-28 14:30:00,u_01046,d_1088,ip_1907,m_0190,110.93,0
tx_005627,2025-02-28 14:45:00,u_00099,d_0451,ip_0584,m_0128,219.4,0
tx_005628,2025-02-28 15:00:00,u_01110,d_1452,ip_1923,m_0181,926.35,0
tx_005629,2025-02-28 15:15:00,u_00070,d_0997,ip_0454,m_0250,159.86,0
tx_005630,2025-02-28 15:30:00,u_01190,d_0981,ip_1191,m_0287,113.36,0
tx_005631,2025-02-28 15:45:00,u_01396,d_0573,ip_0815,m_0173,1035.87,0
tx_005632,2025-02-28 16:00:00,u_01303,d_0018,ip_1964,m_0001,561.05,0
tx_005633,2025-02-28 16:15:00,ring_u_1_14,ring_d_1,ring_ip_1,ring_m_1,1048.04,1
tx_005634,2025-02-28 16:30:00,u_01916,d_0621,ip_1694,m_0075,89.96,0
tx_005635,2025-02-28 16:45:00,u_01491,d_1186,ip_1860,m_0070,81.46,0
tx_005636,2025-02-28 17:00:00,u_00636,d_0656,ip_1691,m_0264,23.71,0
tx_005637,2025-02-28 17:15:00,u_01086,d_1751,ip_0645,m_0133,389.52,0
tx_005638,2025-02-28 17:30:00,u_00271,d_1225,ip_2024,m_0237,160.29,0
tx_005639,2025-02-28 17:45:00,u_02308,d_0820,ip_1166,m_0110,24.51,0
tx_005640,2025-02-28 18:00:00,u_01882,d_1274,ip_0755,m_0182,493.66,0
tx_005641,2025-02-28 18:15:00,u_00719,d_1166,ip_0422,m_0199,105.92,0
tx_005642,2025-02-28 18:30:00,u_01687,d_1116,ip_1561,m_0267,119.81,0
tx_005643,2025-02-28 18:45:00,u_01697,d_1040,ip_0610,m_0058,32.69,0
tx_005644,2025-02-28 19:00:00,u_01524,d_1677,ip_1435,m_0168,242.79,0
tx_005645,2025-02-28 19:15:00,u_00135,d_0571,ip_0143,m_0121,245.13,0
tx_005646,2025-02-28 19:30:00,u_02196,d_0778,ip_1396,m_0139,141.46,0
tx_005647,2025-02-28 19:45:00,u_02389,d_0455,ip_1413,m_0254,97.69,0
tx_005648,2025-02-28 20:00:00,u_02435,d_1025,ip_1154,m_0040,2051.79,0
tx_005649,2025-02-28 20:15:00,u_02451,d_1778,ip_1445,m_0163,44.55,0
tx_005650,2025-02-28 20:30:00,u_02322,d_1095,ip_2186,m_0116,72.14,0
tx_005651,2025-02-28 20:45:00,u_01847,d_0372,ip_1844,m_0268,301.35,0
tx_005652,2025-02-28 21:00:00,u_00142,d_1658,ip_0967,m_0064,53.82,0
tx_005653,2025-02-28 21:15:00,u_01163,d_1422,ip_1917,m_0069,49.99,0
tx_005654,2025-02-28 21:30:00,u_00612,d_0792,ip_2099,m_0027,460.13,0
tx_005655,2025-02-28 21:45:00,u_00549,d_0263,ip_0352,m_0131,271.83,0
tx_005656,2025-02-28 22:00:00,u_02076,d_0724,ip_0789,m_0003,240.84,0
tx_005657,2025-02-28 22:15:00,u_02031,d_1447,ip_1634,m_0150,178.01,0
tx_005658,2025-02-28 22:30:00,u_01305,d_1038,ip_1132,m_0067,74.28,0
tx_005659,2025-02-28 22:45:00,u_01840,d_0334,ip_0296,m_0120,115.28,0
tx_005660,2025-02-28 23:00:00,u_00323,d_0285,ip_1039,m_0181,137.13,0
tx_005661,2025-02-28 23:15:00,ring_u_1_6,ring_d_1,ring_ip_1,ring_m_1,778.9,1
tx_005662,2025-02-28 23:30:00,u_02151,d_0805,ip_1625,m_0018,227.21,0
tx_005663,2025-02-28 23:45:00,u_01128,d_1234,ip_1134,m_0044,58.68,0
tx_005664,2025-03-01 00:00:00,u_01366,d_0649,ip_0307,m_0095,326.86,0
tx_005665,2025-03-01 00:15:00,u_01156,d_0162,ip_0108,m_0155,27.7,0
tx_005666,2025-03-01 00:30:00,u_00505,d_0741,ip_0632,m_0265,107.72,0
tx_005667,2025-03-01 00:45:00,u_02066,d_1247,ip_0344,m_0041,47.37,0
tx_005668,2025-03-01 01:00:00,u_01895,d_0600,ip_1927,m_0020,62.98,0
tx_005669,2025-03-01 01:15:00,u_01709,d_1086,ip_0596,m_0188,1019.01,0
tx_005670,2025-03-01 01:30:00,u_00882,d_0788,ip_1395,m_0293,34.1,0
tx_005671,2025-03-01 01:45:00,u_01607,d_0607,ip_0280,m_0249,65.42,0
tx_005672,2025-03-01 02:00:00,u_02383,d_0459,ip_0971,m_0169,247.25,0
tx_005673,2025-03-01 02:15:00,u_01624,d_0469,ip_2055,m_0005,92.76,0
tx_005674,2025-03-01 02:30:00,u_01235,d_0460,ip_1415,m_0172,173.39,0
tx_005675,2025-03-01 02:45:00,u_00676,d_1293,ip_0634,m_0137,619.89,0
tx_005676,2025-03-01 03:00:00,u_01307,d_0607,ip_1644,m_0134,285.61,0
tx_005677,2025-03-01 03:15:00,u_00929,d_1334,ip_1102,m_0147,92.88,0
tx_005678,2025-03-01 03:30:00,u_01528,d_0559,ip_0517,m_0168,129.84,0
tx_005679,2025-03-01 03:45:00,u_00114,d_0588,ip_2192,m_0216,252.3,0
tx_005680,2025-03-01 04:00:00,u_00475,d_1663,ip_2062,m_0057,280.06,0
tx_005681,2025-03-01 04:15:00,u_01967,d_1577,ip_1246,m_0022,151.53,0
tx_005682,2025-03-01 04:30:00,u_00951,d_0721,ip_0072,m_0015,212.85,0
tx_005683,2025-03-01 04:45:00,u_01082,d_0483,ip_0905,m_0121,213.06,0
tx_005684,2025-03-01 05:00:00,u_01359,d_1288,ip_1130,m_0152,135.34,0
tx_005685,2025-03-01 05:15:00,u_01095,d_0125,ip_2045,m_0235,81.03,0
tx_005686,2025-03-01 05:30:00,u_01896,d_0821,ip_1612,m_0130,311.87,0
tx_005687,2025-03-01 05:45:00,u_00613,d_1079,ip_0489,m_0159,198.7,0
tx_005688,2025-03-01 06:00:00,u_01896,d_1216,ip_1122,m_0293,18.52,0
tx_005689,2025-03-01 06:15:00,u_00523,d_0192,ip_0394,m_0224,64.99,0
tx_005690,2025-03-01 06:30:00,u_00926,d_0005,ip_1042,m_0207,91.77,0
tx_005691,2025-03-01 06:45:00,u_01469,d_0497,ip_1177,m_0109,121.37,0
tx_005692,2025-03-01 07:00:00,u_02214,d_0214,ip_1121,m_0045,494.7,0
tx_005693,2025-03-01 07:15:00,u_00581,d_0912,ip_0940,m_0276,3649.43,0
tx_005694,2025-03-01 07:30:00,u_01468,d_1655,ip_0961,m_0166,12.69,0
tx_005695,2025-03-01 07:45:00,u_00160,d_0515,ip_1753,m_0023,201.22,0
tx_005696,2025-03-01 08:00:00,u_00188,d_0816,ip_1112,m_0144,159.11,0
tx_005697,2025-03-01 08:15:00,u_01918,d_0386,ip_0092,m_0027,123.9,0
tx_005698,2025-03-01 08:30:00,u_01797,d_0079,ip_1629,m_0294,255.43,0
tx_005699,2025-03-01 08:45:00,u_00941,d_1265,ip_1358,m_0158,172.4,0
tx_005700,2025-03-01 09:00:00,u_01557,d_0461,ip_1530,m_0235,103.4,0
tx_005701,2025-03-01 09:15:00,u_00950,d_0984,ip_1563,m_0141,152.82,0
tx_005702,2025-03-01 09:30:00,u_00693,d_1229,ip_0381,m_0005,258.93,0
tx_005703,2025-03-01 09:45:00,u_01078,d_1511,ip_2138,m_0191,235.44,0
tx_005704,2025-03-01 10:00:00,u_00779,d_0334,ip_2178,m_0195,179.22,0
tx_005705,2025-03-01 10:15:00,u_02037,d_1046,ip_0320,m_0068,82.81,0
tx_005706,2025-03-01 10:30:00,u_01029,d_1639,ip_0481,m_0214,2487.77,0
tx_005707,2025-03-01 10:45:00,u_00802,d_0870,ip_0541,m_0067,212.62,0
tx_005708,2025-03-01 11:00:00,u_01340,d_0073,ip_2126,m_0207,318.13,0
tx_005709,2025-03-01 11:15:00,u_01895,d_0470,ip_2051,m_0224,89.32,0
tx_005710,2025-03-01 11:30:00,u_00684,d_1430,ip_0583,m_0041,179.39,0
tx_005711,2025-03-01 11:45:00,u_02348,d_1425,ip_1387,m_0087,177.97,0
tx_005712,2025-03-01 12:00:00,u_01158,d_0566,ip_0535,m_0048,21.93,0
tx_005713,2025-03-01 12:15:00,u_01652,d_0354,ip_0083,m_0218,72.48,0
tx_005714,2025-03-01 12:30:00,u_02393,d_0525,ip_0506,m_0070,71.15,0
tx_005715,2025-03-01 12:45:00,u_01079,d_0436,ip_0170,m_0192,81.41,0
tx_005716,2025-03-01 13:00:00,u_00499,d_1333,ip_1865,m_0125,50.92,0
tx_005717,2025-03-01 13:15:00,u_01869,d_1514,ip_1727,m_0024,155.07,0
tx_005718,2025-03-01 13:30:00,u_00016,d_0083,ip_0405,m_0264,600.26,0
tx_005719,2025-03-01 13:45:00,u_01144,d_1334,ip_1248,m_0213,169.1,0
tx_005720,2025-03-01 14:00:00,u_02449,d_1354,ip_0451,m_0078,45.55,0
tx_005721,2025-03-01 14:15:00,u_01036,d_1103,ip_1243,m_0263,52.94,0
tx_005722,2025-03-01 14:30:00,u_01710,d_1568,ip_1971,m_0212,101.79,0
tx_005723,2025-03-01 14:45:00,u_01313,d_0070,ip_1935,m_0244,36.03,0
tx_005724,2025-03-01 15:00:00,u_00536,d_1259,ip_1832,m_0053,201.23,0
tx_005725,2025-03-01 15:15:00,u_00794,d_0229,ip_0530,m_0002,574.27,0
tx_005726,2025-03-01 15:30:00,u_01308,d_1614,ip_0419,m_0018,83.44,0
tx_005727,2025-03-01 15:45:00,u_00260,d_0899,ip_0352,m_0161,160.15,0
tx_005728,2025-03-01 16:00:00,u_01037,d_0163,ip_0279,m_0236,96.64,0
tx_005729,2025-03-01 16:15:00,u_01037,d_1343,ip_1350,m_0274,79.07,0
tx_005730,2025-03-01 16:30:00,u_02087,d_1348,ip_1448,m_0288,179.39,0
tx_005731,2025-03-01 16:45:00,u_00309,d_0835,ip_1941,m_0179,76.45,0
tx_005732,2025-03-01 17:00:00,u_02106,d_0558,ip_0198,m_0189,66.13,0
tx_005733,2025-03-01 17:15:00,u_01026,d_0031,ip_0583,m_0087,29.39,0
tx_005734,2025-03-01 17:30:00,u_01628,d_1634,ip_1601,m_0000,158.32,0
tx_005735,2025-03-01 17:45:00,u_01392,d_0331,ip_1498,m_0058,431.39,0
tx_005736,2025-03-01 18:00:00,u_00749,d_1516,ip_0940,m_0016,301.06,0
tx_005737,2025-03-01 18:15:00,u_02326,d_1059,ip_0335,m_0205,659.84,0
tx_005738,2025-03-01 18:30:00,u_00561,d_1233,ip_1065,m_0150,75.6,0
tx_005739,2025-03-01 18:45:00,u_00090,d_1249,ip_0378,m_0231,347.52,0
tx_005740,2025-03-01 19:00:00,u_01875,d_1544,ip_1178,m_0044,49.27,0
tx_005741,2025-03-01 19:15:00,u_01553,d_0060,ip_1983,m_0273,301.65,0
tx_005742,2025-03-01 19:30:00,u_02226,d_1784,ip_0430,m_0215,768.31,0
tx_005743,2025-03-01 19:45:00,u_01144,d_0077,ip_0259,m_0271,244.3,0
tx_005744,2025-03-01 20:00:00,u_00042,d_1798,ip_1622,m_0194,781.97,0
tx_005745,2025-03-01 20:15:00,u_00050,d_0470,ip_0053,m_0101,81.55,0
tx_005746,2025-03-01 20:30:00,u_01083,d_1522,ip_2163,m_0187,129.77,0
tx_005747,2025-03-01 20:45:00,ring_u_6_17,ring_d_6,ring_ip_6,ring_m_6,93.61,1
tx_005748,2025-03-01 21:00:00,u_02305,d_0829,ip_0887,m_0054,153.67,0
tx_005749,2025-03-01 21:15:00,u_00296,d_0975,ip_0797,m_0030,194.35,0
tx_005750,2025-03-01 21:30:00,u_02202,d_1717,ip_0851,m_0195,152.33,0
tx_005751,2025-03-01 21:45:00,u_00541,d_0222,ip_0872,m_0028,92.38,0
tx_005752,2025-03-01 22:00:00,u_00298,d_0065,ip_1847,m_0030,90.86,0
tx_005753,2025-03-01 22:15:00,u_00686,d_1166,ip_1759,m_0021,209.59,0
tx_005754,2025-03-01 22:30:00,u_00360,d_0088,ip_0450,m_0186,126.56,0
tx_005755,2025-03-01 22:45:00,u_01003,d_1399,ip_0395,m_0278,46.91,0
tx_005756,2025-03-01 23:00:00,u_00826,d_0068,ip_1189,m_0149,22.26,0
tx_005757,2025-03-01 23:15:00,u_01322,d_1746,ip_1430,m_0045,81.82,0
tx_005758,2025-03-01 23:30:00,u_01342,d_0958,ip_1599,m_0153,37.25,0
tx_005759,2025-03-01 23:45:00,u_00002,d_1707,ip_0689,m_0144,64.36,0
tx_005760,2025-03-02 00:00:00,u_00312,d_0227,ip_1061,m_0178,97.19,0
tx_005761,2025-03-02 00:15:00,u_00404,d_0492,ip_0229,m_0129,128.24,0
tx_005762,2025-03-02 00:30:00,u_00486,d_0818,ip_1002,m_0159,76.25,0
tx_005763,2025-03-02 00:45:00,u_00233,d_0052,ip_1512,m_0097,1327.7,0
tx_005764,2025-03-02 01:00:00,u_00786,d_0185,ip_0669,m_0271,42.05,0
tx_005765,2025-03-02 01:15:00,u_01374,d_0592,ip_0701,m_0161,497.31,0
tx_005766,2025-03-02 01:30:00,u_00772,d_1326,ip_1017,m_0093,126.14,0
tx_005767,2025-03-02 01:45:00,u_00822,d_1275,ip_1906,m_0000,76.9,0
tx_005768,2025-03-02 02:00:00,u_01173,d_0156,ip_1329,m_0203,267.09,0
tx_005769,2025-03-02 02:15:00,u_01370,d_0107,ip_2021,m_0114,94.36,0
tx_005770,2025-03-02 02:30:00,u_00827,d_1180,ip_0135,m_0074,66.22,0
tx_005771,2025-03-02 02:45:00,u_00554,d_0647,ip_1867,m_0143,888.74,0
tx_005772,2025-03-02 03:00:00,u_01023,d_1425,ip_0096,m_0145,16.54,0
tx_005773,2025-03-02 03:15:00,u_00060,d_0536,ip_0709,m_0240,116.18,0
tx_005774,2025-03-02 03:30:00,ring_u_15_17,ring_d_15,ring_ip_15,ring_m_7,134.12,1
tx_005775,2025-03-02 03:45:00,u_02353,d_0394,ip_0520,m_0210,606.69,0
tx_005776,2025-03-02 04:00:00,u_00994,d_0479,ip_2176,m_0194,99.64,0
tx_005777,2025-03-02 04:15:00,u_00270,d_1271,ip_1964,m_0254,2123.91,0
tx_005778,2025-03-02 04:30:00,u_01767,d_0848,ip_1256,m_0001,317.07,0
tx_005779,2025-03-02 04:45:00,u_00317,d_1186,ip_0996,m_0112,13.91,0
tx_005780,2025-03-02 05:00:00,u_00484,d_0141,ip_1675,m_0214,34.69,0
tx_005781,2025-03-02 05:15:00,u_00366,d_0963,ip_1557,m_0042,188.09,0
tx_005782,2025-03-02 05:30:00,u_02209,d_0825,ip_1057,m_0132,47.28,0
tx_005783,2025-03-02 05:45:00,u_02453,d_1639,ip_1819,m_0120,256.68,0
